,SCNFolder,space,time,x-1,x,x+1,t+1
2388,Scenario-6_test12_891-922,"(20.0, 40.0]","(901.0, 903.0]",0.05,0.04375,0.0375,0.05
2389,Scenario-6_test12_891-922,"(40.0, 60.0]","(901.0, 903.0]",0.04375,0.0375,0.05625,0.05
2390,Scenario-6_test12_891-922,"(60.0, 80.0]","(901.0, 903.0]",0.0375,0.05625,0.05,0.04375
2391,Scenario-6_test12_891-922,"(20.0, 40.0]","(903.0, 905.0]",0.05625,0.05,0.05,0.05625
2392,Scenario-6_test12_891-922,"(40.0, 60.0]","(903.0, 905.0]",0.05,0.05,0.04375,0.05
2393,Scenario-6_test12_891-922,"(60.0, 80.0]","(903.0, 905.0]",0.05,0.04375,0.05,0.04375
2394,Scenario-6_test12_891-922,"(20.0, 40.0]","(905.0, 907.0]",0.04375,0.05625,0.05,0.0625
2395,Scenario-6_test12_891-922,"(40.0, 60.0]","(905.0, 907.0]",0.05625,0.05,0.04375,0.05
2396,Scenario-6_test12_891-922,"(60.0, 80.0]","(905.0, 907.0]",0.05,0.04375,0.05625,0.05625
2397,Scenario-6_test12_891-922,"(20.0, 40.0]","(907.0, 909.0]",0.05,0.0625,0.05,0.05625
2398,Scenario-6_test12_891-922,"(40.0, 60.0]","(907.0, 909.0]",0.0625,0.05,0.05625,0.0625
2399,Scenario-6_test12_891-922,"(60.0, 80.0]","(907.0, 909.0]",0.05,0.05625,0.0375,0.05625
2400,Scenario-6_test12_891-922,"(20.0, 40.0]","(909.0, 911.0]",0.05,0.05625,0.0625,0.05
2401,Scenario-6_test12_891-922,"(40.0, 60.0]","(909.0, 911.0]",0.05625,0.0625,0.05625,0.0625
2402,Scenario-6_test12_891-922,"(60.0, 80.0]","(909.0, 911.0]",0.0625,0.05625,0.05625,0.0625
2403,Scenario-6_test12_891-922,"(20.0, 40.0]","(911.0, 913.0]",0.0375,0.05,0.0625,0.04375
2404,Scenario-6_test12_891-922,"(40.0, 60.0]","(911.0, 913.0]",0.05,0.0625,0.0625,0.05
2405,Scenario-6_test12_891-922,"(60.0, 80.0]","(911.0, 913.0]",0.0625,0.0625,0.05625,0.0625
2406,Scenario-6_test12_891-922,"(20.0, 40.0]","(913.0, 915.0]",0.05,0.04375,0.05,0.05
2407,Scenario-6_test12_891-922,"(40.0, 60.0]","(913.0, 915.0]",0.04375,0.05,0.0625,0.05625
2408,Scenario-6_test12_891-922,"(60.0, 80.0]","(913.0, 915.0]",0.05,0.0625,0.0625,0.05
2409,Scenario-6_test12_891-922,"(20.0, 40.0]","(915.0, 917.0]",0.05,0.05,0.05625,0.05
2410,Scenario-6_test12_891-922,"(40.0, 60.0]","(915.0, 917.0]",0.05,0.05625,0.05,0.05
2411,Scenario-6_test12_891-922,"(60.0, 80.0]","(915.0, 917.0]",0.05625,0.05,0.0625,0.0625
2412,Scenario-6_test12_891-922,"(20.0, 40.0]","(917.0, 919.0]",0.04375,0.05,0.05,0.04375
2413,Scenario-6_test12_891-922,"(40.0, 60.0]","(917.0, 919.0]",0.05,0.05,0.0625,0.0375
2414,Scenario-6_test12_891-922,"(60.0, 80.0]","(917.0, 919.0]",0.05,0.0625,0.0375,0.05
2415,Scenario-6_test12_891-922,"(20.0, 40.0]","(919.0, 921.0]",0.04375,0.04375,0.0375,0.04375
2416,Scenario-6_test12_891-922,"(40.0, 60.0]","(919.0, 921.0]",0.04375,0.0375,0.05,0.05
2417,Scenario-6_test12_891-922,"(60.0, 80.0]","(919.0, 921.0]",0.0375,0.05,0.0625,0.04375
2418,Scenario-6_test13_955-982,"(20.0, 40.0]","(955.0, 957.0]",0.05625,0.05625,0.05,0.05625
2419,Scenario-6_test13_955-982,"(40.0, 60.0]","(955.0, 957.0]",0.05625,0.05,0.0375,0.05625
2420,Scenario-6_test13_955-982,"(60.0, 80.0]","(955.0, 957.0]",0.05,0.0375,0.05,0.04375
2421,Scenario-6_test13_955-982,"(20.0, 40.0]","(957.0, 959.0]",0.0375,0.05625,0.05625,0.0375
2422,Scenario-6_test13_955-982,"(40.0, 60.0]","(957.0, 959.0]",0.05625,0.05625,0.04375,0.05625
2423,Scenario-6_test13_955-982,"(60.0, 80.0]","(957.0, 959.0]",0.05625,0.04375,0.0375,0.05625
2424,Scenario-6_test13_955-982,"(20.0, 40.0]","(959.0, 961.0]",0.0625,0.0375,0.05625,0.0625
2425,Scenario-6_test13_955-982,"(40.0, 60.0]","(959.0, 961.0]",0.0375,0.05625,0.05625,0.03125
2426,Scenario-6_test13_955-982,"(60.0, 80.0]","(959.0, 961.0]",0.05625,0.05625,0.0375,0.0625
2427,Scenario-6_test13_955-982,"(20.0, 40.0]","(961.0, 963.0]",0.04375,0.0625,0.03125,0.03125
2428,Scenario-6_test13_955-982,"(40.0, 60.0]","(961.0, 963.0]",0.0625,0.03125,0.0625,0.06875
2429,Scenario-6_test13_955-982,"(60.0, 80.0]","(961.0, 963.0]",0.03125,0.0625,0.05,0.025
2430,Scenario-6_test13_955-982,"(20.0, 40.0]","(963.0, 965.0]",0.05625,0.03125,0.06875,0.05
2431,Scenario-6_test13_955-982,"(40.0, 60.0]","(963.0, 965.0]",0.03125,0.06875,0.025,0.04375
2432,Scenario-6_test13_955-982,"(60.0, 80.0]","(963.0, 965.0]",0.06875,0.025,0.05625,0.05
2433,Scenario-6_test13_955-982,"(20.0, 40.0]","(965.0, 967.0]",0.06875,0.05,0.04375,0.05
2434,Scenario-6_test13_955-982,"(40.0, 60.0]","(965.0, 967.0]",0.05,0.04375,0.05,0.05
2435,Scenario-6_test13_955-982,"(60.0, 80.0]","(965.0, 967.0]",0.04375,0.05,0.025,0.05
2436,Scenario-6_test13_955-982,"(20.0, 40.0]","(967.0, 969.0]",0.0625,0.05,0.05,0.06875
2437,Scenario-6_test13_955-982,"(40.0, 60.0]","(967.0, 969.0]",0.05,0.05,0.05,0.05
2438,Scenario-6_test13_955-982,"(60.0, 80.0]","(967.0, 969.0]",0.05,0.05,0.05,0.04375
2439,Scenario-6_test13_955-982,"(20.0, 40.0]","(969.0, 971.0]",0.0375,0.06875,0.05,0.04375
2440,Scenario-6_test13_955-982,"(40.0, 60.0]","(969.0, 971.0]",0.06875,0.05,0.04375,0.0625
2441,Scenario-6_test13_955-982,"(60.0, 80.0]","(969.0, 971.0]",0.05,0.04375,0.05625,0.05625
2442,Scenario-6_test13_955-982,"(20.0, 40.0]","(971.0, 973.0]",0.05,0.04375,0.0625,0.05
2443,Scenario-6_test13_955-982,"(40.0, 60.0]","(971.0, 973.0]",0.04375,0.0625,0.05625,0.05625
2444,Scenario-6_test13_955-982,"(60.0, 80.0]","(971.0, 973.0]",0.0625,0.05625,0.0375,0.0625
2445,Scenario-6_test13_955-982,"(20.0, 40.0]","(973.0, 975.0]",0.05,0.05,0.05625,0.04375
2446,Scenario-6_test13_955-982,"(40.0, 60.0]","(973.0, 975.0]",0.05,0.05625,0.0625,0.05
2447,Scenario-6_test13_955-982,"(60.0, 80.0]","(973.0, 975.0]",0.05625,0.0625,0.05625,0.0625
2448,Scenario-6_test13_955-982,"(20.0, 40.0]","(975.0, 977.0]",0.05,0.04375,0.05,0.05
2449,Scenario-6_test13_955-982,"(40.0, 60.0]","(975.0, 977.0]",0.04375,0.05,0.0625,0.0375
2450,Scenario-6_test13_955-982,"(60.0, 80.0]","(975.0, 977.0]",0.05,0.0625,0.0625,0.0625
2451,Scenario-6_test13_955-982,"(20.0, 40.0]","(977.0, 979.0]",0.05625,0.05,0.0375,0.05625
2452,Scenario-6_test13_955-982,"(40.0, 60.0]","(977.0, 979.0]",0.05,0.0375,0.0625,0.04375
2453,Scenario-6_test13_955-982,"(60.0, 80.0]","(977.0, 979.0]",0.0375,0.0625,0.0625,0.04375
2454,Scenario-6_test13_955-982,"(20.0, 40.0]","(979.0, 981.0]",0.0625,0.05625,0.04375,0.05625
2455,Scenario-6_test13_955-982,"(40.0, 60.0]","(979.0, 981.0]",0.05625,0.04375,0.04375,0.05625
2456,Scenario-6_test13_955-982,"(60.0, 80.0]","(979.0, 981.0]",0.04375,0.04375,0.05625,0.04375
2457,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1048.0, 1050.0]",0.05625,0.025,0.05625,0.0625
2458,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1048.0, 1050.0]",0.025,0.05625,0.05625,0.025
2459,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1048.0, 1050.0]",0.05625,0.05625,0.05,0.05625
2460,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1050.0, 1052.0]",0.0375,0.0625,0.025,0.0375
2461,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1050.0, 1052.0]",0.0625,0.025,0.05625,0.0625
2462,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1050.0, 1052.0]",0.025,0.05625,0.05625,0.01875
2463,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1052.0, 1054.0]",0.04375,0.0375,0.0625,0.04375
2464,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1052.0, 1054.0]",0.0375,0.0625,0.01875,0.04375
2465,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1052.0, 1054.0]",0.0625,0.01875,0.0625,0.05
2466,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1054.0, 1056.0]",0.04375,0.04375,0.04375,0.0375
2467,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1054.0, 1056.0]",0.04375,0.04375,0.05,0.05
2468,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1054.0, 1056.0]",0.04375,0.05,0.025,0.05625
2469,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1056.0, 1058.0]",0.05625,0.0375,0.05,0.05625
2470,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1056.0, 1058.0]",0.0375,0.05,0.05625,0.025
2471,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1056.0, 1058.0]",0.05,0.05625,0.04375,0.05625
2472,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1058.0, 1060.0]",0.05,0.05625,0.025,0.0375
2473,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1058.0, 1060.0]",0.05625,0.025,0.05625,0.05625
2474,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1058.0, 1060.0]",0.025,0.05625,0.0625,0.025
2475,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1060.0, 1062.0]",0.05625,0.0375,0.05625,0.05
2476,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1060.0, 1062.0]",0.0375,0.05625,0.025,0.03125
2477,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1060.0, 1062.0]",0.05625,0.025,0.05625,0.0625
2478,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1062.0, 1064.0]",0.05625,0.05,0.03125,0.05
2479,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1062.0, 1064.0]",0.05,0.03125,0.0625,0.05
2480,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1062.0, 1064.0]",0.03125,0.0625,0.0125,0.04375
2481,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1064.0, 1066.0]",0.04375,0.05,0.05,0.05625
2482,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1064.0, 1066.0]",0.05,0.05,0.04375,0.05
2483,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1064.0, 1066.0]",0.05,0.04375,0.05,0.04375
2484,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1066.0, 1068.0]",0.05,0.05625,0.05,0.05
2485,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1066.0, 1068.0]",0.05625,0.05,0.04375,0.05625
2486,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1066.0, 1068.0]",0.05,0.04375,0.05,0.05
2487,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1068.0, 1070.0]",0.05,0.05,0.05625,0.05
2488,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1068.0, 1070.0]",0.05,0.05625,0.05,0.04375
2489,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1068.0, 1070.0]",0.05625,0.05,0.0375,0.0625
2490,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1070.0, 1072.0]",0.05625,0.05,0.04375,0.05625
2491,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1070.0, 1072.0]",0.05,0.04375,0.0625,0.05
2492,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1070.0, 1072.0]",0.04375,0.0625,0.05,0.05
2493,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1072.0, 1074.0]",0.05,0.05625,0.05,0.05
2494,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1072.0, 1074.0]",0.05625,0.05,0.05,0.0625
2495,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1072.0, 1074.0]",0.05,0.05,0.0625,0.04375
2496,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1074.0, 1076.0]",0.05625,0.05,0.0625,0.05625
2497,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1074.0, 1076.0]",0.05,0.0625,0.04375,0.05
2498,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1074.0, 1076.0]",0.0625,0.04375,0.05,0.05625
2499,Scenario-6_test14_1048-1080,"(20.0, 40.0]","(1076.0, 1078.0]",0.0625,0.05625,0.05,0.0625
2500,Scenario-6_test14_1048-1080,"(40.0, 60.0]","(1076.0, 1078.0]",0.05625,0.05,0.05625,0.0625
2501,Scenario-6_test14_1048-1080,"(60.0, 80.0]","(1076.0, 1078.0]",0.05,0.05625,0.04375,0.0375
2502,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1133.0, 1135.0]",0.05625,0.05625,0.05625,0.0625
2503,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1133.0, 1135.0]",0.05625,0.05625,0.04375,0.05
2504,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1133.0, 1135.0]",0.05625,0.04375,0.0375,0.05625
2505,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1135.0, 1137.0]",0.05,0.0625,0.05,0.05
2506,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1135.0, 1137.0]",0.0625,0.05,0.05625,0.05625
2507,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1135.0, 1137.0]",0.05,0.05625,0.05,0.05
2508,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1137.0, 1139.0]",0.05,0.05,0.05625,0.05
2509,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1137.0, 1139.0]",0.05,0.05625,0.05,0.05
2510,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1137.0, 1139.0]",0.05625,0.05,0.0625,0.0625
2511,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1139.0, 1141.0]",0.04375,0.05,0.05,0.0375
2512,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1139.0, 1141.0]",0.05,0.05,0.0625,0.05625
2513,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1139.0, 1141.0]",0.05,0.0625,0.05,0.05
2514,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1141.0, 1143.0]",0.05,0.0375,0.05625,0.04375
2515,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1141.0, 1143.0]",0.0375,0.05625,0.05,0.03125
2516,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1141.0, 1143.0]",0.05625,0.05,0.0625,0.05625
2517,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1143.0, 1145.0]",0.0625,0.04375,0.03125,0.05
2518,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1143.0, 1145.0]",0.04375,0.03125,0.05625,0.05
2519,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1143.0, 1145.0]",0.03125,0.05625,0.05,0.0375
2520,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1145.0, 1147.0]",0.05,0.05,0.05,0.05625
2521,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1145.0, 1147.0]",0.05,0.05,0.0375,0.04375
2522,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1145.0, 1147.0]",0.05,0.0375,0.0625,0.05
2523,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1147.0, 1149.0]",0.025,0.05625,0.04375,0.03125
2524,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1147.0, 1149.0]",0.05625,0.04375,0.05,0.05625
2525,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1147.0, 1149.0]",0.04375,0.05,0.05,0.0375
2526,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1149.0, 1151.0]",0.04375,0.03125,0.05625,0.04375
2527,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1149.0, 1151.0]",0.03125,0.05625,0.0375,0.0375
2528,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1149.0, 1151.0]",0.05625,0.0375,0.05,0.05
2529,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1151.0, 1153.0]",0.03125,0.04375,0.0375,0.0375
2530,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1151.0, 1153.0]",0.04375,0.0375,0.05,0.04375
2531,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1151.0, 1153.0]",0.0375,0.05,0.04375,0.0375
2532,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1153.0, 1155.0]",0.05,0.0375,0.04375,0.05
2533,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1153.0, 1155.0]",0.0375,0.04375,0.0375,0.04375
2534,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1153.0, 1155.0]",0.04375,0.0375,0.05,0.03125
2535,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1155.0, 1157.0]",0.05,0.05,0.04375,0.04375
2536,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1155.0, 1157.0]",0.05,0.04375,0.03125,0.04375
2537,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1155.0, 1157.0]",0.04375,0.03125,0.04375,0.04375
2538,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1157.0, 1159.0]",0.0375,0.04375,0.04375,0.04375
2539,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1157.0, 1159.0]",0.04375,0.04375,0.04375,0.04375
2540,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1157.0, 1159.0]",0.04375,0.04375,0.03125,0.0375
2541,Scenario-6_test15_1133-1162,"(20.0, 40.0]","(1159.0, 1161.0]",0.04375,0.04375,0.04375,0.05
2542,Scenario-6_test15_1133-1162,"(40.0, 60.0]","(1159.0, 1161.0]",0.04375,0.04375,0.0375,0.04375
2543,Scenario-6_test15_1133-1162,"(60.0, 80.0]","(1159.0, 1161.0]",0.04375,0.0375,0.05,0.05
2544,Scenario-6_test2_201-217,"(20.0, 40.0]","(201.0, 203.0]",0.04375,0.05,0.05,0.05625
2545,Scenario-6_test2_201-217,"(40.0, 60.0]","(201.0, 203.0]",0.05,0.05,0.05,0.04375
2546,Scenario-6_test2_201-217,"(60.0, 80.0]","(201.0, 203.0]",0.05,0.05,0.05625,0.05
2547,Scenario-6_test2_201-217,"(20.0, 40.0]","(203.0, 205.0]",0.04375,0.05625,0.04375,0.03125
2548,Scenario-6_test2_201-217,"(40.0, 60.0]","(203.0, 205.0]",0.05625,0.04375,0.05,0.0625
2549,Scenario-6_test2_201-217,"(60.0, 80.0]","(203.0, 205.0]",0.04375,0.05,0.05,0.0375
2550,Scenario-6_test2_201-217,"(20.0, 40.0]","(205.0, 207.0]",0.0625,0.03125,0.0625,0.05625
2551,Scenario-6_test2_201-217,"(40.0, 60.0]","(205.0, 207.0]",0.03125,0.0625,0.0375,0.0375
2552,Scenario-6_test2_201-217,"(60.0, 80.0]","(205.0, 207.0]",0.0625,0.0375,0.05625,0.0625
2553,Scenario-6_test2_201-217,"(20.0, 40.0]","(207.0, 209.0]",0.04375,0.05625,0.0375,0.03125
2554,Scenario-6_test2_201-217,"(40.0, 60.0]","(207.0, 209.0]",0.05625,0.0375,0.0625,0.0625
2555,Scenario-6_test2_201-217,"(60.0, 80.0]","(207.0, 209.0]",0.0375,0.0625,0.0375,0.03125
2556,Scenario-6_test2_201-217,"(20.0, 40.0]","(209.0, 211.0]",0.04375,0.03125,0.0625,0.05
2557,Scenario-6_test2_201-217,"(40.0, 60.0]","(209.0, 211.0]",0.03125,0.0625,0.03125,0.05
2558,Scenario-6_test2_201-217,"(60.0, 80.0]","(209.0, 211.0]",0.0625,0.03125,0.0625,0.05
2559,Scenario-6_test2_201-217,"(20.0, 40.0]","(211.0, 213.0]",0.05,0.05,0.05,0.05
2560,Scenario-6_test2_201-217,"(40.0, 60.0]","(211.0, 213.0]",0.05,0.05,0.05,0.04375
2561,Scenario-6_test2_201-217,"(60.0, 80.0]","(211.0, 213.0]",0.05,0.05,0.0375,0.0625
2562,Scenario-6_test2_201-217,"(20.0, 40.0]","(213.0, 215.0]",0.0375,0.05,0.04375,0.0375
2563,Scenario-6_test2_201-217,"(40.0, 60.0]","(213.0, 215.0]",0.05,0.04375,0.0625,0.06875
2564,Scenario-6_test2_201-217,"(60.0, 80.0]","(213.0, 215.0]",0.04375,0.0625,0.0375,0.03125
2565,Scenario-6_test3_280-314,"(20.0, 40.0]","(280.0, 282.0]",0.04375,0.0625,0.0375,0.04375
2566,Scenario-6_test3_280-314,"(40.0, 60.0]","(280.0, 282.0]",0.0625,0.0375,0.05625,0.05625
2567,Scenario-6_test3_280-314,"(60.0, 80.0]","(280.0, 282.0]",0.0375,0.05625,0.04375,0.0375
2568,Scenario-6_test3_280-314,"(20.0, 40.0]","(282.0, 284.0]",0.025,0.04375,0.05625,0.025
2569,Scenario-6_test3_280-314,"(40.0, 60.0]","(282.0, 284.0]",0.04375,0.05625,0.0375,0.05
2570,Scenario-6_test3_280-314,"(60.0, 80.0]","(282.0, 284.0]",0.05625,0.0375,0.0625,0.05
2571,Scenario-6_test3_280-314,"(20.0, 40.0]","(284.0, 286.0]",0.0375,0.025,0.05,0.0375
2572,Scenario-6_test3_280-314,"(40.0, 60.0]","(284.0, 286.0]",0.025,0.05,0.05,0.03125
2573,Scenario-6_test3_280-314,"(60.0, 80.0]","(284.0, 286.0]",0.05,0.05,0.04375,0.05
2574,Scenario-6_test3_280-314,"(20.0, 40.0]","(286.0, 288.0]",0.03125,0.0375,0.03125,0.025
2575,Scenario-6_test3_280-314,"(40.0, 60.0]","(286.0, 288.0]",0.0375,0.03125,0.05,0.04375
2576,Scenario-6_test3_280-314,"(60.0, 80.0]","(286.0, 288.0]",0.03125,0.05,0.05625,0.01875
2577,Scenario-6_test3_280-314,"(20.0, 40.0]","(288.0, 290.0]",0.05625,0.025,0.04375,0.05625
2578,Scenario-6_test3_280-314,"(40.0, 60.0]","(288.0, 290.0]",0.025,0.04375,0.01875,0.025
2579,Scenario-6_test3_280-314,"(60.0, 80.0]","(288.0, 290.0]",0.04375,0.01875,0.05625,0.04375
2580,Scenario-6_test3_280-314,"(20.0, 40.0]","(290.0, 292.0]",0.04375,0.05625,0.025,0.05
2581,Scenario-6_test3_280-314,"(40.0, 60.0]","(290.0, 292.0]",0.05625,0.025,0.04375,0.05
2582,Scenario-6_test3_280-314,"(60.0, 80.0]","(290.0, 292.0]",0.025,0.04375,0.025,0.025
2583,Scenario-6_test3_280-314,"(20.0, 40.0]","(292.0, 294.0]",0.025,0.05,0.05,0.025
2584,Scenario-6_test3_280-314,"(40.0, 60.0]","(292.0, 294.0]",0.05,0.05,0.025,0.05625
2585,Scenario-6_test3_280-314,"(60.0, 80.0]","(292.0, 294.0]",0.05,0.025,0.05,0.04375
2586,Scenario-6_test3_280-314,"(20.0, 40.0]","(294.0, 296.0]",0.04375,0.025,0.05625,0.05
2587,Scenario-6_test3_280-314,"(40.0, 60.0]","(294.0, 296.0]",0.025,0.05625,0.04375,0.03125
2588,Scenario-6_test3_280-314,"(60.0, 80.0]","(294.0, 296.0]",0.05625,0.04375,0.025,0.05
2589,Scenario-6_test3_280-314,"(20.0, 40.0]","(296.0, 298.0]",0.04375,0.05,0.03125,0.05
2590,Scenario-6_test3_280-314,"(40.0, 60.0]","(296.0, 298.0]",0.05,0.03125,0.05,0.05
2591,Scenario-6_test3_280-314,"(60.0, 80.0]","(296.0, 298.0]",0.03125,0.05,0.05,0.03125
2592,Scenario-6_test3_280-314,"(20.0, 40.0]","(298.0, 300.0]",0.05,0.05,0.05,0.05
2593,Scenario-6_test3_280-314,"(40.0, 60.0]","(298.0, 300.0]",0.05,0.05,0.03125,0.05
2594,Scenario-6_test3_280-314,"(60.0, 80.0]","(298.0, 300.0]",0.05,0.03125,0.05,0.05
2595,Scenario-6_test3_280-314,"(20.0, 40.0]","(300.0, 302.0]",0.0375,0.05,0.05,0.03125
2596,Scenario-6_test3_280-314,"(40.0, 60.0]","(300.0, 302.0]",0.05,0.05,0.05,0.05625
2597,Scenario-6_test3_280-314,"(60.0, 80.0]","(300.0, 302.0]",0.05,0.05,0.0375,0.05
2598,Scenario-6_test3_280-314,"(20.0, 40.0]","(302.0, 304.0]",0.05,0.03125,0.05625,0.05
2599,Scenario-6_test3_280-314,"(40.0, 60.0]","(302.0, 304.0]",0.03125,0.05625,0.05,0.03125
2600,Scenario-6_test3_280-314,"(60.0, 80.0]","(302.0, 304.0]",0.05625,0.05,0.04375,0.05
2601,Scenario-6_test3_280-314,"(20.0, 40.0]","(304.0, 306.0]",0.05625,0.05,0.03125,0.05
2602,Scenario-6_test3_280-314,"(40.0, 60.0]","(304.0, 306.0]",0.05,0.03125,0.05,0.05
2603,Scenario-6_test3_280-314,"(60.0, 80.0]","(304.0, 306.0]",0.03125,0.05,0.05625,0.01875
2604,Scenario-6_test3_280-314,"(20.0, 40.0]","(306.0, 308.0]",0.0375,0.05,0.05,0.05
2605,Scenario-6_test3_280-314,"(40.0, 60.0]","(306.0, 308.0]",0.05,0.05,0.01875,0.04375
2606,Scenario-6_test3_280-314,"(60.0, 80.0]","(306.0, 308.0]",0.05,0.01875,0.05625,0.04375
2607,Scenario-6_test3_280-314,"(20.0, 40.0]","(308.0, 310.0]",0.04375,0.05,0.04375,0.05
2608,Scenario-6_test3_280-314,"(40.0, 60.0]","(308.0, 310.0]",0.05,0.04375,0.04375,0.05
2609,Scenario-6_test3_280-314,"(60.0, 80.0]","(308.0, 310.0]",0.04375,0.04375,0.0125,0.05
2610,Scenario-6_test3_280-314,"(20.0, 40.0]","(310.0, 312.0]",0.05,0.05,0.05,0.04375
2611,Scenario-6_test3_280-314,"(40.0, 60.0]","(310.0, 312.0]",0.05,0.05,0.05,0.05625
2612,Scenario-6_test3_280-314,"(60.0, 80.0]","(310.0, 312.0]",0.05,0.05,0.04375,0.05625
2613,Scenario-6_test4_341-373,"(20.0, 40.0]","(341.0, 343.0]",0.05,0.05625,0.05625,0.05625
2614,Scenario-6_test4_341-373,"(40.0, 60.0]","(341.0, 343.0]",0.05625,0.05625,0.05625,0.05625
2615,Scenario-6_test4_341-373,"(60.0, 80.0]","(341.0, 343.0]",0.05625,0.05625,0.0625,0.05625
2616,Scenario-6_test4_341-373,"(20.0, 40.0]","(343.0, 345.0]",0.05,0.05625,0.05625,0.05
2617,Scenario-6_test4_341-373,"(40.0, 60.0]","(343.0, 345.0]",0.05625,0.05625,0.05625,0.0625
2618,Scenario-6_test4_341-373,"(60.0, 80.0]","(343.0, 345.0]",0.05625,0.05625,0.05,0.04375
2619,Scenario-6_test4_341-373,"(20.0, 40.0]","(345.0, 347.0]",0.04375,0.05,0.0625,0.0375
